Id,Consent,Name
f6e9e124-4586-492f-adc0-c6f96e4823fd,Admin,DelegatedAdminRelationship.Read.All
cc13eba4-8cd8-44c6-b4d4-f93237adce58,Admin,DelegatedAdminRelationship.ReadWrite.All
81b4724a-58aa-41c1-8a55-84ef97466587,Admin,DelegatedPermissionGrant.Read.All
8e8e4742-1d95-4f68-9d56-6ee75648c72a,Admin,DelegatedPermissionGrant.ReadWrite.All
7438b122-aefc-4978-80ed-43db9fcc7715,Admin,Device.Read.All
1138cb37-bd11-4084-a2b7-9f71582aeddb,Admin,Device.ReadWrite.All
884b599e-4d48-43a5-ba94-15c414d00588,Admin,DeviceLocalCredential.Read.All
db51be59-e728-414b-b800-e0f010df1a79,Admin,DeviceLocalCredential.ReadBasic.All
7a6ee1e7-141e-4cec-ae74-d9db155731ff,Admin,DeviceManagementApps.Read.All
78145de6-330d-4800-a6ce-494ff2d33d07,Admin,DeviceManagementApps.ReadWrite.All
dc377aa6-52d8-4e23-b271-2a7ae04cedf3,Admin,DeviceManagementConfiguration.Read.All
9241abd9-d0e6-425a-bd4f-47ba86e767a4,Admin,DeviceManagementConfiguration.ReadWrite.All
5b07b0dd-2377-4e44-a38d-703f09a0dc3c,Admin,DeviceManagementManagedDevices.PrivilegedOperations.All
2f51be20-0bb4-4fed-bf7b-db946066c75e,Admin,DeviceManagementManagedDevices.Read.All
243333ab-4d21-40cb-a475-36241daa0842,Admin,DeviceManagementManagedDevices.ReadWrite.All
58ca0d9a-1575-47e1-a3cb-007ef2e4583b,Admin,DeviceManagementRBAC.Read.All
e330c4f0-4170-414e-a55a-2f022ec2b57b,Admin,DeviceManagementRBAC.ReadWrite.All
06a5fe6d-c49d-46a7-b082-56b1b14103c7,Admin,DeviceManagementServiceConfig.Read.All
5ac13192-7ace-4fcf-b828-1a26f28068ee,Admin,DeviceManagementServiceConfig.ReadWrite.All
7ab1d382-f21e-4acd-a863-ba3e13f7da61,Admin,Directory.Read.All
19dbc75e-c2e2-444c-a770-ec69d8559fc7,Admin,Directory.ReadWrite.All
f20584af-9290-4153-9280-ff8bb2c0ea7f,Admin,Directory.Write.Restricted
ae73097b-cb2a-4447-b064-5d80f6093921,Admin,DirectoryRecommendations.Read.All
0e9eea12-4f01-45f6-9b8d-3ea4c8144158,Admin,DirectoryRecommendations.ReadWrite.All
dbb9058a-0e50-45d7-ae91-66909b5d4664,Admin,Domain.Read.All
7e05723c-0bb0-42da-be95-ae9f08a6e53c,Admin,Domain.ReadWrite.All
50180013-6191-4d1e-a373-e590ff4e66af,Admin,eDiscovery.Read.All
b2620db1-3bf7-4c5b-9cb9-576d29eac736,Admin,eDiscovery.ReadWrite.All
7c9db06a-ec2d-4e7b-a592-5a1e30992566,Admin,EduAdministration.Read.All
9bc431c3-b8bc-4a8d-a219-40f10f92eff6,Admin,EduAdministration.ReadWrite.All
4c37e1b6-35a1-43bf-926a-6f30f2cdf585,Admin,EduAssignments.Read.All
6e0a958b-b7fc-4348-b7c4-a6ab9fd3dd0e,Admin,EduAssignments.ReadBasic.All
0d22204b-6cad-4dd0-8362-3e3f2ae699d9,Admin,EduAssignments.ReadWrite.All
f431cc63-a2de-48c4-8054-a34bc093af84,Admin,EduAssignments.ReadWriteBasic.All
6cdb464c-3a03-40f8-900b-4cb7ea1da9c0,Admin,EduCurricula.Read.All
6a0c2318-d59d-4c7d-bf2e-5f3902dc2593,Admin,EduCurricula.ReadWrite.All
ad248c30-1919-40c8-b3d2-304481894e88,Admin,EduReports-Reading.Read.All
040330d7-be7e-4130-b349-a6eb3a56e2f8,Admin,EduReports-Reading.ReadAnonymous.All
c5debf73-bdc8-473d-bf07-f4074ad05f71,Admin,EduReports-Reflect.Read.All
f5d05dba-7ef0-46fc-b62c-a7282555f428,Admin,EduReports-Reflect.ReadAnonymous.All
e0ac9e1b-cb65-4fc5-87c5-1a8bc181f648,Admin,EduRoster.Read.All
0d412a8c-a06c-439f-b3ec-8abcf54d2f96,Admin,EduRoster.ReadBasic.All
d1808e82-ce13-47af-ae0d-f9b254e6d58a,Admin,EduRoster.ReadWrite.All
c74fd47d-ed3c-45c3-9a9e-b8676de685d2,Admin,EntitlementManagement.Read.All
9acd699f-1e81-4958-b001-93b1d2506e19,Admin,EntitlementManagement.ReadWrite.All
b7f6385c-6ce6-4639-a480-e23c42ed9784,Admin,EventListener.Read.All
0edf5e9e-4ce8-468a-8432-d08631d18c43,Admin,EventListener.ReadWrite.All
1914711b-a1cb-4793-b019-c2ce0ed21b8c,Admin,ExternalConnection.Read.All
34c37bc0-2b40-4d5e-85e1-2365cd256d79,Admin,ExternalConnection.ReadWrite.All
f431331c-49a6-499f-be1c-62af19c34a9d,Admin,ExternalConnection.ReadWrite.OwnedBy
7a7cffad-37d2-4f48-afa4-c6ab129adcc2,Admin,ExternalItem.Read.All
38c3d6ee-69ee-422f-b954-e17819665354,Admin,ExternalItem.ReadWrite.All
8116ae0f-55c2-452d-9944-d18420f5b2c8,Admin,ExternalItem.ReadWrite.OwnedBy
1987d7a0-d602-4262-ab90-cfdd43b37545,Admin,ExternalUserProfile.Read.All
761327c9-d819-4c08-9a5f-874cd2826608,Admin,ExternalUserProfile.ReadWrite.All
01d4889c-1287-42c6-ac1f-5d1e02578ef6,Admin,Files.Read.All
75359482-378d-4052-8f01-80520e7db3cd,Admin,Files.ReadWrite.All
bf7b1a76-6e77-406b-b258-bf5c7720e98f,Admin,Group.Create
5b567255-7703-4780-807c-7be8301ae99b,Admin,Group.Read.All
62a82d76-70ea-41e2-9197-370581804d09,Admin,Group.ReadWrite.All
98830695-27a2-44f7-8c18-0c3ebc9698f6,Admin,GroupMember.Read.All
dbaae8cf-10b5-4b86-a4a1-f871c94c6695,Admin,GroupMember.ReadWrite.All
e321f0bb-e7f7-481e-bb28-e3b0b32d4bd0,Admin,IdentityProvider.Read.All
90db2b9a-d928-4d33-a4dd-8442ae3d41e4,Admin,IdentityProvider.ReadWrite.All
6e472fd1-ad78-48da-a0f0-97ab2c6b769e,Admin,IdentityRiskEvent.Read.All
db06fb33-1953-4b7b-a2ac-f1e2c854f7ae,Admin,IdentityRiskEvent.ReadWrite.All
607c7344-0eed-41e5-823a-9695ebe1b7b0,Admin,IdentityRiskyServicePrincipal.Read.All
cb8d6980-6bcb-4507-afec-ed6de3a2d798,Admin,IdentityRiskyServicePrincipal.ReadWrite.All
dc5007c0-2d7d-4c42-879c-2dab87571379,Admin,IdentityRiskyUser.Read.All
656f6061-f9fe-4807-9708-6a2e0934df76,Admin,IdentityRiskyUser.ReadWrite.All
1b0c317f-dd31-4305-9932-259a8b6e8099,Admin,IdentityUserFlow.Read.All
65319a09-a2be-469d-8782-f6b07debf789,Admin,IdentityUserFlow.ReadWrite.All
4f5ac95f-62fd-472c-b60f-125d24ca0bc5,Admin,IndustryData.ReadBasic.All
7ab52c2f-a2ee-4d98-9ebc-725e3934aae2,Admin,IndustryData-DataConnector.Read.All
eda0971c-482e-4345-b28f-69c309cb8a34,Admin,IndustryData-DataConnector.ReadWrite.All
9334c44b-a7c6-4350-8036-6bf8e02b4c1f,Admin,IndustryData-DataConnector.Upload
305f6ba2-049a-4b1b-88bb-fe7e08758a00,Admin,IndustryData-InboundFlow.Read.All
e688c61f-d4c6-4d64-a197-3bcf6ba1d6ad,Admin,IndustryData-InboundFlow.ReadWrite.All
6ee891c3-74a4-4148-8463-0c834375dfaf,Admin,IndustryData-ReferenceDefinition.Read.All
f6f5d10b-3024-4d1d-b674-aae4df4a1a73,Admin,IndustryData-Run.Read.All
bc167a60-39fe-4865-8b44-78400fc6ed03,Admin,IndustryData-SourceSystem.Read.All
7d866958-e06e-4dd6-91c6-a086b3f5cfeb,Admin,IndustryData-SourceSystem.ReadWrite.All
7c55c952-b095-4c23-a522-022bce4cc1e3,Admin,IndustryData-TimePeriod.Read.All
7afa7744-a782-4a32-b8c2-e3db637e8de7,Admin,IndustryData-TimePeriod.ReadWrite.All
14f49b9f-4bf2-4d24-b80e-b27ec58409bd,Admin,InformationProtectionConfig.Read.All
cbe6c7e4-09aa-4b8d-b3c3-2dbb59af4b54,Admin,InformationProtectionContent.Sign.All
287bd98c-e865-4e8c-bade-1a85523195b9,Admin,InformationProtectionContent.Write.All
19da66cb-0fb0-4390-b071-ebc76a349482,Admin,InformationProtectionPolicy.Read.All
34cbd96c-d824-4755-90d3-1008ef47efc1,Admin,Insights-UserMetric.Read.All
535e6066-2894-49ef-ab33-e2c6d064bb81,Admin,LearningAssignedCourse.Read.All
236c1cbd-1187-427f-b0f5-b1852454973b,Admin,LearningAssignedCourse.ReadWrite.All
8740813e-d8aa-4204-860e-2a0f8f84dbc8,Admin,LearningContent.Read.All
444d6fcb-b738-41e5-b103-ac4f2a2628a3,Admin,LearningContent.ReadWrite.All
467524fc-ed22-4356-a910-af61191e3503,Admin,LearningSelfInitiatedCourse.Read.All
7654ed61-8965-4025-846a-0856ec02b5b0,Admin,LearningSelfInitiatedCourse.ReadWrite.All
5facf0c1-8979-4e95-abcf-ff3d079771c0,Admin,LicenseAssignment.ReadWrite.All
7c67316a-232a-4b84-be22-cea2c0906404,Admin,LifecycleWorkflows.Read.All
5c505cf4-8424-4b8e-aa14-ee06e3bb23e3,Admin,LifecycleWorkflows.ReadWrite.All
810c84a8-4a9e-49e6-bf7d-12d183f40d01,Admin,Mail.Read
6be147d2-ea4f-4b5a-a3fa-3eab6f3c140a,Admin,Mail.ReadBasic
693c5e45-0940-467d-9b8a-1022fb9d42ef,Admin,Mail.ReadBasic.All
e2a3a72e-5f79-4c64-b1b1-878b674786c9,Admin,Mail.ReadWrite
b633e1c5-b582-4048-a93e-9f11b44c7e96,Admin,Mail.Send
40f97065-369a-49f4-947c-6a255697ae91,Admin,MailboxSettings.Read
6931bccd-447a-43d1-b442-00a195474933,Admin,MailboxSettings.ReadWrite
658aa5d8-239f-45c4-aa12-864f4fc7e490,Admin,Member.Read.Hidden
4f994bc0-31bb-44bb-b480-7a7c1be8c02e,Admin,MultiTenantOrganization.Read.All
f9c2b2a7-3895-4b2e-80f6-c924b456e50b,Admin,MultiTenantOrganization.ReadBasic.All
920def01-ca61-4d2d-b3df-105b46046a70,Admin,MultiTenantOrganization.ReadWrite.All
e30060de-caa5-4331-99d3-6ac6c966a9a4,Admin,NetworkAccess.Read.All
b10642fc-a6cf-4c46-87f9-e1f96c2a18aa,Admin,NetworkAccess.ReadWrite.All
39ae4a24-1ef0-49e8-9d63-2a66f5c39edd,Admin,NetworkAccessBranch.Read.All
8137102d-ec16-4191-aaf8-7aeda8026183,Admin,NetworkAccessBranch.ReadWrite.All
8a3d36bf-cb46-4bcc-bec9-8d92829dab84,Admin,NetworkAccessPolicy.Read.All
f0c341be-8348-4989-8e43-660324294538,Admin,NetworkAccessPolicy.ReadWrite.All
40049381-3cc1-42af-94ec-5ce755db4b0d,Admin,NetworkAccess-Reports.Read.All
3aeca27b-ee3a-4c2b-8ded-80376e2134a4,Admin,Notes.Read.All
0c458cef-11f3-48c2-a568-c66751c238c0,Admin,Notes.ReadWrite.All
df01ed3b-eb61-4eca-9965-6b3d789751b2,Admin,OnlineMeetingArtifact.Read.All
a4a08342-c95d-476b-b943-97e100569c8d,Admin,OnlineMeetingRecording.Read.All
c1684f21-1984-47fa-9d61-2dc8c296bb70,Admin,OnlineMeetings.Read.All
b8bb2037-6e08-44ac-a4ea-4674e010e2a4,Admin,OnlineMeetings.ReadWrite.All
a4a80d8d-d283-4bd8-8504-555ec3870630,Admin,OnlineMeetingTranscript.Read.All
bb70e231-92dc-4729-aff5-697b3f04be95,Admin,OnPremDirectorySynchronization.Read.All
c22a92cc-79bf-4bb1-8b6c-e0a05d3d80ce,Admin,OnPremDirectorySynchronization.ReadWrite.All
0b57845e-aa49-4e6f-8109-ce654fffa618,Admin,OnPremisesPublishingProfiles.ReadWrite.All
498476ce-e0fe-48b0-b801-37ba7e2685c6,Admin,Organization.Read.All
292d869f-3427-49a8-9dab-8c70152b74e9,Admin,Organization.ReadWrite.All
eb76ac34-0d62-4454-b97c-185e4250dc20,Admin,OrganizationalBranding.Read.All
d2ebfbc1-a5f8-424b-83a6-56ab5927a73c,Admin,OrganizationalBranding.ReadWrite.All
e1a88a34-94c4-4418-be12-c87b00e26bea,Admin,OrgContact.Read.All
56c84fa9-ea1f-4a15-90f2-90ef41ece2c9,Admin,OrgSettings-AppsAndServices.Read.All
4a8e4191-c1c8-45f8-b801-f9a1a5ee6ad3,Admin,OrgSettings-AppsAndServices.ReadWrite.All
c18ae2dc-d9f3-4495-a93f-18980a0e159f,Admin,OrgSettings-DynamicsVoice.Read.All
c3f1cc32-8bbd-4ab6-bd33-f270e0d9e041,Admin,OrgSettings-DynamicsVoice.ReadWrite.All
434d7c66-07c6-4b1f-ab21-417cf2cdaaca,Admin,OrgSettings-Forms.Read.All
2cb92fee-97a3-4034-8702-24a6f5d0d1e9,Admin,OrgSettings-Forms.ReadWrite.All
6cdf1fb1-b46f-424f-9493-07247caa22e2,Admin,OrgSettings-Microsoft365Install.Read.All
83f7232f-763c-47b2-a097-e35d2cbe1da5,Admin,OrgSettings-Microsoft365Install.ReadWrite.All
e4d9cd09-d858-4363-9410-abb96737f0cf,Admin,OrgSettings-Todo.Read.All
5febc9da-e0d0-4576-bd13-ae70b2179a39,Admin,OrgSettings-Todo.ReadWrite.All
7c3e1994-38ff-4412-a99b-9369f6bb7706,Admin,PartnerBilling.Read.All
bdfb26d9-bb36-49be-9b4c-b8cbf4b05808,Admin,PendingExternalUserProfile.Read.All
8363c2b8-6ff7-420b-9966-c5884c2d48bc,Admin,PendingExternalUserProfile.ReadWrite.All
b528084d-ad10-4598-8b93-929746b4d7d6,Admin,People.Read.All
ef02f2e7-e22d-4c77-8614-8f765683b86e,Admin,PeopleSettings.Read.All
b6890674-9dd5-4e42-bb15-5af07f541ae1,Admin,PeopleSettings.ReadWrite.All
913b9306-0ce1-42b8-9137-6a7df690a760,Admin,Place.Read.All
8b724a84-ceac-4fd9-897e-e31ba8f2d7a3,Admin,PlaceDevice.Read.All
2d510721-5c4e-43cd-bfdb-ac0f8819fb92,Admin,PlaceDevice.ReadWrite.All
27fc435f-44e2-4b30-bf3c-e0ce74aed618,Admin,PlaceDeviceTelemetry.ReadWrite.All
246dd0d5-5bd0-4def-940b-0421030a5b68,Admin,Policy.Read.All
37730810-e9ba-4e46-b07e-8ca78d182097,Admin,Policy.Read.ConditionalAccess
b21b72f6-4e6a-4533-9112-47eea9f97b28,Admin,Policy.Read.IdentityProtection
9e640839-a198-48fb-8b9a-013fd6f6cbcd,Admin,Policy.Read.PermissionGrant
77c863fd-06c0-47ce-a7eb-49773e89d319,Admin,Policy.ReadWrite.AccessReview
be74164b-cff1-491c-8741-e671cb536e13,Admin,Policy.ReadWrite.ApplicationConfiguration
25f85f3c-f66c-4205-8cd5-de92dd7f0cec,Admin,Policy.ReadWrite.AuthenticationFlows
29c18626-4985-4dcd-85c0-193eef327366,Admin,Policy.ReadWrite.AuthenticationMethod
fb221be6-99f2-473f-bd32-01c6a0e9ca3b,Admin,Policy.ReadWrite.Authorization
01c0a623-fc9b-48e9-b794-0756f8e8f067,Admin,Policy.ReadWrite.ConditionalAccess
999f8c63-0a38-4f1b-91fd-ed1947bdd1a9,Admin,Policy.ReadWrite.ConsentRequest
338163d7-f101-4c92-94ba-ca46fe52447c,Admin,Policy.ReadWrite.CrossTenantAccess
03cc4f92-788e-4ede-b93f-199424d144a5,Admin,Policy.ReadWrite.ExternalIdentities
2044e4f1-e56c-435b-925c-44cd8f6ba89a,Admin,Policy.ReadWrite.FeatureRollout
90bbca0b-227c-4cdc-8083-1c6cfb95bac6,Admin,Policy.ReadWrite.FedTokenValidation
2dcf8603-09eb-4078-b1ec-d30a1a76b873,Admin,Policy.ReadWrite.IdentityProtection
a402ca1c-2696-4531-972d-6e5ee4aa11ea,Admin,Policy.ReadWrite.PermissionGrant
1c6e93a6-28e2-4cbb-9f64-1a46a821124d,Admin,Policy.ReadWrite.SecurityDefaults
79a677f7-b79d-40d0-a36a-3e6f8688dd7a,Admin,Policy.ReadWrite.TrustFramework
83cded22-8297-4ff6-a7fa-e97e9545a259,Admin,Presence.ReadWrite.All
9709bb33-4549-49d4-8ed9-a8f65e45bb0f,Admin,Printer.Read.All
f5b3f73d-6247-44df-a74c-866173fddab0,Admin,Printer.ReadWrite.All
58a52f47-9e36-4b17-9ebe-ce4ef7f3e6c8,Admin,PrintJob.Manage.All
ac6f956c-edea-44e4-bd06-64b1b4b9aec9,Admin,PrintJob.Read.All
fbf67eee-e074-4ef7-b965-ab5ce1c1f689,Admin,PrintJob.ReadBasic.All
5114b07b-2898-4de7-a541-53b0004e2e13,Admin,PrintJob.ReadWrite.All
57878358-37f4-4d3a-8c20-4816e0d457b1,Admin,PrintJob.ReadWriteBasic.All
b5991872-94cf-4652-9765-29535087c6d8,Admin,PrintSettings.Read.All
456b71a7-0ee0-4588-9842-c123fcc8f664,Admin,PrintTaskDefinition.ReadWrite.All
4cdc2547-9148-4295-8d11-be0db1391d6b,Admin,PrivilegedAccess.Read.AzureAD
01e37dc9-c035-40bd-b438-b2879c4870a6,Admin,PrivilegedAccess.Read.AzureADGroup
5df6fe86-1be0-44eb-b916-7bd443a71236,Admin,PrivilegedAccess.Read.AzureResources
854d9ab1-6657-4ec8-be45-823027bcd009,Admin,PrivilegedAccess.ReadWrite.AzureAD
2f6817f8-7b12-4f0f-bc18-eeaf60705a9e,Admin,PrivilegedAccess.ReadWrite.AzureADGroup
6f9d5abc-2db6-400b-a267-7de22a40fb87,Admin,PrivilegedAccess.ReadWrite.AzureResources
cd4161cb-f098-48f8-a884-1eda9a42434c,Admin,PrivilegedAssignmentSchedule.Read.AzureADGroup
41202f2c-f7ab-45be-b001-85c9728b9d69,Admin,PrivilegedAssignmentSchedule.ReadWrite.AzureADGroup
edb419d6-7edc-42a3-9345-509bfdf5d87c,Admin,PrivilegedEligibilitySchedule.Read.AzureADGroup
618b6020-bca8-4de6-99f6-ef445fa4d857,Admin,PrivilegedEligibilitySchedule.ReadWrite.AzureADGroup
eedb7fdd-7539-4345-a38b-4839e4a84cbd,Admin,ProgramControl.Read.All
60a901ed-09f7-4aa5-a16e-7dd3d6f9de36,Admin,ProgramControl.ReadWrite.All
ee49e170-1dd1-4030-b44c-61ad6e98f743,Admin,QnA.Read.All
ac3a2b8e-03a3-4da9-9ce0-cbe28bf1accd,Admin,RecordsManagement.Read.All
eb158f57-df43-4751-8b21-b8932adb3d34,Admin,RecordsManagement.ReadWrite.All
230c1aed-a721-4c5d-9cb4-a90514e508ef,Admin,Reports.Read.All
ee353f83-55ef-4b78-82da-555bfa2b4b95,Admin,ReportSettings.Read.All
2a60023f-3219-47ad-baa4-40e17cd02a1d,Admin,ReportSettings.ReadWrite.All
